x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35
999.999965667725,-0.261950492858887,985.302337408066,170.819507598877,941.438158512115,337.185696601868,869.402943372726,494.103755950928,770.930671215057,636.919068336487,648.559546470642,761.163921356201,505.676082849503,862.723420143127,346.504523277283,938.048300743103,176.014402151108,984.387591362,-0.263717412948608,999.999965667725,-176.501826524734,984.300312995911,-346.881793737411,937.908855438232,-505.900781154633,862.591675758362,-648.626336097717,761.107007026672,-770.870338916779,636.992088317871,-869.271981477737,494.334119796753,-941.302235126495,337.564959526062,-985.218102693558,171.304670333862,-999.999965667725,0.261905670166016,-985.302337408066,-170.819506645203,-941.438140392303,-337.185747146606,-869.402921438217,-494.103795051575,-770.930662631989,-636.919078826904,-648.559532403946,-761.163932800293,-505.676068067551,-862.723428726196,-346.504534721375,-938.048296928406,-176.014429807663,-984.387586593628,0.263693809509277,-999.999965667725,176.501817941666,-984.300313949585,346.881768703461,-937.908864974976,505.900776386261,-862.591678619385,648.626313209534,-761.107026100159,770.87034702301,-636.992078781128,869.271982192993,-494.334118843079,941.302233219147,-337.564965248108,985.218101263046,-171.304678916931
999.999964475632,-0.266555786132812,985.308302879333,170.785094261169,941.458774805069,337.128129005432,869.442549228668,494.034061431885,770.987758636475,636.849963188171,648.626792192459,761.106618881226,505.741937637329,862.684816360474,346.556088209152,938.029252052307,176.040802717209,984.382870674133,-0.268378019332886,999.999963760376,-176.536831855774,984.294034957886,-346.939997196198,937.887327194214,-505.970566034317,862.550744056702,-648.694719314575,761.0487241745,-770.926343679428,636.924306869507,-869.309283733368,494.26851940155,-941.32047700882,337.514087677002,-985.22260093689,171.278797149658,-999.999964475632,0.266510963439941,-985.308302640915,-170.785095214844,-941.458757638931,-337.128176689148,-869.442526102066,-494.034101486206,-770.987753152847,-636.849969863892,-648.6267786026,-761.106629371643,-505.741925477982,-862.684823989868,-346.5561003685,-938.029247283936,-176.04082942009,-984.382865905762,0.268355369567871,-999.999963760376,176.536824464798,-984.29403591156,346.939972877502,-937.887335777283,505.970561265945,-862.550746917725,648.694700717926,-761.048740386963,770.926354408264,-636.924293518066,869.309283494949,-494.26851940155,941.32047533989,-337.514092445374,985.22259926796,-171.278807640076
999.999963283539,-0.271212577819824,985.314304828644,170.750463485718,941.479512453079,337.070211410522,869.482383728027,493.96395111084,771.045173168182,636.780449867249,648.694418668747,761.048980712891,505.808163404465,862.645988464355,346.607936382294,938.010094642639,176.067331790924,984.378126144409,-0.273093461990356,999.999962806702,-176.572070837021,984.287714004517,-346.998562574387,937.865660667419,-506.040767431259,862.509560585022,-648.763500452042,760.990092277527,-770.982660770416,636.856135368347,-869.346786737442,494.202553749084,-941.338812828064,337.462944984436,-985.227118730545,171.252808570862,-999.999963283539,0.271169662475586,-985.314304828644,-170.750462532043,-941.479496479034,-337.070256233215,-869.482360363007,-493.963992118835,-771.045168638229,-636.78045463562,-648.694408416748,-761.048989295959,-505.80815243721,-862.645995140076,-346.60795044899,-938.010089874268,-176.067360162735,-984.378120422363,0.273070096969604,-999.999962806702,176.572061300278,-984.287715911865,346.998538255692,-937.865670204163,506.040761947632,-862.509563446045,648.763479948044,-760.990109443665,770.98267531395,-636.856117248535,869.346788883209,-494.202549934387,941.338810443878,-337.462951660156,985.227118015289,-171.252813339233
999.999961853027,-0.275925636291504,985.320344209671,170.715609550476,941.500373125076,337.011940002441,869.522446393967,493.893424987793,771.102915048599,636.71052646637,648.762429952621,760.991004943848,505.874763011932,862.606934547424,346.660069704056,937.990829467773,176.093992710114,984.373356819153,-0.277863740921021,999.999961853027,-176.607539415359,984.281350135803,-347.057489395142,937.843856811523,-506.111382961273,862.468125343323,-648.832678318024,760.931111335754,-771.039291858673,636.787570953369,-869.384491205215,494.136222839355,-941.357243299484,337.411529541016,-985.231657505035,171.226694107056,-999.999961853027,0.275885581970215,-985.320343255997,-170.715614318848,-941.50035572052,-337.011988639832,-869.522420883179,-493.893469810486,-771.102910995483,-636.710531234741,-648.762418746948,-760.991014480591,-505.874750137329,-862.606942176819,-346.660080909729,-937.990825653076,-176.094020605087,-984.373352050781,0.27783989906311,-999.999961853027,176.607531547546,-984.281352043152,347.057463645935,-937.843866348267,506.111379146576,-862.468128204346,648.832656621933,-760.931129455566,771.039306879044,-636.787552833557,869.384492874146,-494.136219978333,941.357239723206,-337.411540031433,985.231657028198,-171.226697921753
999.999960660934,-0.280694961547852,985.326420783997,170.680533409119,941.521353721619,336.953320503235,869.562736988068,493.822484970093,771.160982370377,636.640195846558,648.830821037292,760.93269443512,505.941733360291,862.567656517029,346.712484836578,937.97145652771,176.120783567429,984.368563652039,-0.28268837928772,999.999959945679,-176.643241643906,984.27494430542,-347.116776227951,937.821914672852,-506.182416439056,862.426438331604,-648.902248859406,760.871784210205,-771.096236944199,636.718613624573,-869.422398328781,494.069522857666,-941.375766038895,337.359848022461,-985.236216783524,171.200459480286,-999.999960660934,0.280653953552246,-985.326419830322,-170.680539131165,-941.521334886551,-336.953372955322,-869.562709569931,-493.822532653809,-771.160978078842,-636.640201568604,-648.830813169479,-760.93270111084,-505.941718816757,-862.567665100098,-346.712493896484,-937.971452713013,-176.120811462402,-984.368558883667,0.282665252685547,-999.999959945679,176.643233776093,-984.274945259094,347.116748571396,-937.821925163269,506.182410001755,-862.426442146301,648.90222454071,-760.871804237366,771.096251726151,-636.718596458435,869.422399044037,-494.069520950317,941.375762701035,-337.359857559204,985.236216306686,-171.200461387634
999.999959230423,-0.285516738891602,985.332533836365,170.645239830017,941.542453765869,336.8943567276,869.603254556656,493.751131057739,771.219377279282,636.569456100464,648.899594068527,760.874048233032,506.009071588516,862.528155326843,346.765180110931,937.951976776123,176.147703886032,984.363746643066,-0.287569046020508,999.999958992004,-176.679176092148,984.268494606018,-347.176422834396,937.799835205078,-506.253865480423,862.384498596191,-648.972212553024,760.812110900879,-771.153493642807,636.649267196655,-869.460505247116,494.002459526062,-941.394382715225,337.3078956604,-985.240796089172,171.174103736877,-999.999959230423,0.285480499267578,-985.33253455162,-170.64523601532,-941.542437553406,-336.894402503967,-869.603228092194,-493.751177787781,-771.219373703003,-636.569459915161,-648.899591207504,-760.874050140381,-506.009060382843,-862.528162002563,-346.765192747116,-937.951972007751,-176.147732973099,-984.363741874695,0.287545919418335,-999.999958992004,176.679169416428,-984.268495559692,347.17639541626,-937.799845695496,506.253858804703,-862.384502410889,648.972191572189,-760.812128067017,771.153510808945,-636.64924621582,869.460507392883,-494.002455711365,941.394381046295,-337.307900428772,985.24079656601,-171.174100875854
999.999957799911,-0.29039478302002,985.338684797287,170.609719276428,941.563675642014,336.835041046143,869.644000053406,493.679362297058,771.278096437454,636.498309135437,648.968750715256,760.815063476562,506.076783418655,862.488428115845,346.818158388138,937.932388305664,176.174755334854,984.358905792236,-0.292510747909546,999.999957084656,-176.71534371376,984.262001037598,-347.236430883408,937.777618408203,-506.325730323792,862.342307090759,-649.042572259903,760.752087593079,-771.211064338684,636.579526901245,-869.49881196022,493.935031890869,-941.413091659546,337.255675315857,-985.2453956604,171.147626876831,-999.999957799911,0.290361404418945,-985.338685274124,-170.609716415405,-941.563659667969,-336.835085868835,-869.643974065781,-493.6794090271,-771.278095245361,-636.498311042786,-648.968747615814,-760.815066337585,-506.076771736145,-862.488435745239,-346.818171024323,-937.932383537292,-176.174782514572,-984.358901023865,0.292487621307373,-999.999957084656,176.715337514877,-984.262001991272,347.236404418945,-937.777627944946,506.325723171234,-862.342311859131,649.042550563812,-760.752106666565,771.211081981659,-636.57950592041,869.498814105988,-493.935029029846,941.413091897964,-337.255675315857,985.245396137238,-171.147624015808
999.9999563694,-0.295328140258789,985.344871997833,170.573981285095,941.585018396378,336.775375366211,869.684972047806,493.607181549072,771.337141275406,636.426754951477,649.038289070129,760.755742073059,506.144862413406,862.44847869873,346.871417999268,937.912693023682,176.201933860779,984.354041099548,-0.297509908676147,999.999956130981,-176.751743793488,984.255465507507,-347.296800851822,937.755262374878,-506.398011445999,862.299862861633,-649.113324403763,760.69172000885,-771.2689473629,636.509395599365,-869.537317037582,493.867243766785,-941.431894779205,337.203184127808,-985.250014543533,171.121035575867,-999.9999563694,0.29529857635498,-985.344873428345,-170.573973655701,-941.585003137589,-336.775417327881,-869.684948682785,-493.607222557068,-771.337142944336,-636.426753044128,-649.038288116455,-760.755743026733,-506.144852638245,-862.448484420776,-346.871433734894,-937.912687301636,-176.201964378357,-984.354035377502,0.297485828399658,-999.999956130981,176.751739025116,-984.255466461182,347.296775102615,-937.755271911621,506.398005485535,-862.299866676331,649.113304853439,-760.691736221313,771.2689640522,-636.509375572205,869.537322759628,-493.867233276367,941.431896448135,-337.20318031311,985.250016450882,-171.121025085449
999.999954938889,-0.300320625305176,985.351097106934,170.538018226624,941.606482744217,336.715356826782,869.72617483139,493.534579277039,771.396515130997,636.354787826538,649.108211755753,760.696082115173,506.213316440582,862.408301353455,346.924963235855,937.892888069153,176.229242324829,984.349152565002,-0.302564859390259,999.999954223633,-176.788377046585,984.248886108398,-347.357533454895,937.732768058777,-506.470708847046,862.257166862488,-649.184474229813,760.631000518799,-771.32714343071,636.438872337341,-869.576026201248,493.799083709717,-941.450792551041,337.150419235229,-985.254653930664,171.09432220459,-999.999954938889,0.300287246704102,-985.351097583771,-170.538015365601,-941.606467008591,-336.715400695801,-869.726149320602,-493.534624099731,-771.396513223648,-636.354790687561,-649.108208656311,-760.696084976196,-506.213304042816,-862.408308982849,-346.924974679947,-937.892884254456,-176.229272842407,-984.349146842957,0.302541494369507,-999.999954223633,176.788373231888,-984.248887062073,347.357507228851,-937.73277759552,506.470702886581,-862.257169723511,649.184452772141,-760.631018638611,771.327157497406,-636.438855171204,869.57602930069,-493.799077987671,941.450791835785,-337.150421142578,985.254655599594,-171.094312667847
999.999953269958,-0.305366516113281,985.357358694077,170.501834869385,941.628066539764,336.654993057251,869.767603874207,493.461564064026,771.456212997437,636.28241443634,649.178512573242,760.636088371277,506.282136440277,862.367901802063,346.978788375854,937.872976303101,176.256679058075,984.344240188599,-0.307677030563354,999.999952316284,-176.825244903564,984.242262840271,-347.418625354767,937.7101354599,-506.543822526932,862.214217185974,-649.256015062332,760.569935798645,-771.38564991951,636.367959022522,-869.614932775497,493.730562210083,-941.469780445099,337.097393035889,-985.259313344955,171.067488670349,-999.999953269958,0.305337905883789,-985.357360124588,-170.50182723999,-941.628053426743,-336.655029296875,-869.767578840256,-493.461607933044,-771.456213951111,-636.282413482666,-649.178513288498,-760.636087417603,-506.282127141953,-862.367907524109,-346.978800058365,-937.872972488403,-176.256711006165,-984.344234466553,0.307653903961182,-999.999952316284,176.825240850449,-984.242263793945,347.418601989746,-937.710144042969,506.543819665909,-862.214218139648,649.255994796753,-760.569952964783,771.385667085648,-636.367938041687,869.61493730545,-493.730554580688,941.469781398773,-337.097390174866,985.259315490723,-171.067475318909
999.999951839447,-0.31047534942627,985.363658428192,170.465423583984,941.649773359299,336.594272613525,869.809262752533,493.388129234314,771.516237020493,636.209631919861,649.249197244644,760.575755119324,506.351328611374,862.327276229858,347.032895803452,937.852956771851,176.284244537354,984.339303970337,-0.312846422195435,999.99995136261,-176.8623483181,984.235596656799,-347.480083465576,937.687363624573,-506.617355585098,862.171012878418,-649.327952861786,760.508520126343,-771.444468259811,636.296654701233,-869.654043197632,493.661670684814,-941.488863945007,337.044090270996,-985.263992547989,171.040535926819,-999.999951839447,0.310437202453613,-985.363658905029,-170.465420722961,-941.64975810051,-336.59431552887,-869.809233427048,-493.388180732727,-771.516236066818,-636.209632873535,-649.249195098877,-760.575757026672,-506.351316213608,-862.327283859253,-347.032905578613,-937.852953910828,-176.284277915955,-984.339298248291,0.312823057174683,-999.99995136261,176.862340927124,-984.235597610474,347.480057001114,-937.687373161316,506.617350816727,-862.171015739441,649.327929735184,-760.508540153503,771.444484472275,-636.296634674072,869.654044389725,-493.661668777466,941.488861322403,-337.044097900391,985.263994932175,-171.040522575378
999.999950170517,-0.315635681152344,985.369994401932,170.428793907166,941.671599388123,336.533205986023,869.851145505905,493.31428527832,771.576584815979,636.136442184448,649.32026219368,760.515087127686,506.420888662338,862.286427497864,347.087284088135,937.832830429077,176.311940193176,984.334343910217,-0.318071365356445,999.999949455261,-176.899682998657,984.228886604309,-347.541901111603,937.66445350647,-506.6913022995,862.127556800842,-649.400283098221,760.446758270264,-771.503597259521,636.224959373474,-869.693347215652,493.5924243927,-941.508037090302,336.990528106689,-985.268691539764,171.013465881348,-999.999950170517,0.315601348876953,-985.369995355606,-170.428789138794,-941.671585321426,-336.53324508667,-869.851118087769,-493.31433391571,-771.576585769653,-636.136441230774,-649.320260286331,-760.51508808136,-506.420877218246,-862.286434173584,-347.087293386459,-937.83282661438,-176.311972379684,-984.334338188171,0.318050384521484,-999.999949455261,176.899678468704,-984.228887557983,347.541877269745,-937.664462089539,506.691300630569,-862.127557754517,649.400262355804,-760.446776390076,771.503616809845,-636.224936485291,869.693353176117,-493.592413902283,941.508036136627,-336.990530967712,985.26869392395,-171.013451576233
999.999948501587,-0.320853233337402,985.376368284225,170.391939163208,941.693546772003,336.471787452698,869.893256902695,493.24002456665,771.63726067543,636.062841415405,649.391707658768,760.454081535339,506.490818023682,862.245354652405,347.14195394516,937.812595367432,176.339762687683,984.32936000824,-0.323355436325073,999.999947547913,-176.937254905701,984.222133636475,-347.604082345963,937.641404151917,-506.765668869019,862.083846092224,-649.473007917404,760.384647369385,-771.563039779663,636.152871131897,-869.732853889465,493.522809028625,-941.527302980423,336.936697006226,-985.273410320282,170.986277580261,-999.999948501587,0.320817947387695,-985.376368522644,-170.391937255859,-941.693532705307,-336.471826553345,-869.893231391907,-493.240069389343,-771.637260198593,-636.062841415405,-649.391706466675,-760.454082489014,-506.490807533264,-862.245360374451,-347.14196228981,-937.812592506409,-176.339794635773,-984.329354286194,0.323334217071533,-999.999947547913,176.937250614166,-984.222134590149,347.60405755043,-937.641412734985,506.765666484833,-862.083847045898,649.472987890244,-760.384664535522,771.563056468964,-636.152851104736,869.73285984993,-493.522798538208,941.527302265167,-336.936698913574,985.273412466049,-170.986264228821
999.999946832657,-0.326128959655762,985.382778644562,170.354864120483,941.715615034103,336.410017967224,869.935595035553,493.165348052979,771.698260784149,635.988831520081,649.463535308838,760.392738342285,506.561118602753,862.204055786133,347.196905136108,937.792252540588,176.36771273613,984.324352264404,-0.328697681427002,999.999945640564,-176.975061416626,984.215335845947,-347.666626930237,937.618214607239,-506.840450048447,862.039881706238,-649.546127080917,760.322187423706,-771.622791290283,636.080394744873,-869.772558689117,493.452830314636,-941.546660900116,336.882598876953,-985.278148412704,170.958971977234,-999.999946832657,0.326091766357422,-985.38277888298,-170.354862213135,-941.715601205826,-336.410057067871,-869.935570716858,-493.165390968323,-771.698260068893,-635.988832473755,-649.463534116745,-760.392739295959,-506.561107158661,-862.204062461853,-347.19691157341,-937.79225063324,-176.367745161057,-984.324346542358,0.328675508499146,-999.999945640564,176.975056409836,-984.215336799622,347.666600704193,-937.618224143982,506.840446949005,-862.039883613586,649.54610657692,-760.322204589844,771.622807979584,-636.080373764038,869.772564172745,-493.452820777893,941.546660900116,-336.882598876953,985.278150558472,-170.958960533142
999.999945163727,-0.331450462341309,985.389226675034,170.317562103271,941.737803697586,336.347899436951,869.978162527084,493.090251922607,771.759588003159,635.9144115448,649.535742282867,760.331059455872,506.631788253784,862.162531852722,347.252135276794,937.771802902222,176.395791053772,984.319320678711,-0.334098339080811,999.999943733215,-177.013104200363,984.208495140076,-347.729533195496,937.594886779785,-506.9156498909,861.995663642883,-649.619639158249,760.259379386902,-771.682856321335,636.007522583008,-869.812463760376,493.382486343384,-941.566110134125,336.828235626221,-985.282906532288,170.931548118591,-999.999945163727,0.331414222717285,-985.389226198196,-170.31756401062,-941.73778963089,-336.347938537598,-869.978136539459,-493.090297698975,-771.759584665298,-635.914415359497,-649.535741329193,-760.331059455872,-506.631775617599,-862.162539482117,-347.25214266777,-937.771800041199,-176.395823001862,-984.319314956665,0.334074735641479,-999.999943733215,177.013099431992,-984.208495140076,347.729505300522,-937.594897270203,506.915645837784,-861.995665550232,649.619618654251,-760.259397506714,771.682870864868,-636.00750541687,869.812467098236,-493.382480621338,941.566110610962,-336.828234672546,985.282907962799,-170.931539535522
999.999943256378,-0.336816787719727,985.395711421967,170.280039787292,941.760113477707,336.285427093506,870.020956039429,493.014742851257,771.821239471436,635.839582443237,649.608332872391,760.269040107727,506.702826023102,862.120783805847,347.307646989822,937.751245498657,176.42399764061,984.31426525116,-0.339556932449341,999.999942779541,-177.051381349564,984.201609611511,-347.792802810669,937.571419715881,-506.99126458168,861.951191902161,-649.693549156189,760.196219444275,-771.743230104446,635.93426322937,-869.852566957474,493.311779975891,-941.585653066635,336.773600578308,-985.287684202194,170.904006004333,-999.999943256378,0.336772918701172,-985.395710706711,-170.28004360199,-941.760097742081,-336.285471916199,-870.020930051804,-493.014788627625,-771.821233272552,-635.839590072632,-649.608329296112,-760.269043922424,-506.702811956406,-862.120792388916,-347.307653427124,-937.751242637634,-176.424029111862,-984.314259529114,0.33953332901001,-999.999942779541,177.051378250122,-984.201610565186,347.792776107788,-937.571429252625,506.991262435913,-861.951193809509,649.693523406982,-760.196241378784,771.743244409561,-635.934246063232,869.852568626404,-493.311777114868,941.585651397705,-336.773604393005,985.28768491745,-170.904002189636
999.99994134903,-0.342241287231445,985.402233839035,170.242290496826,941.782543897629,336.222604751587,870.063977718353,492.938814163208,771.883212089539,635.76434803009,649.681301593781,760.206686973572,506.774233341217,862.078810691833,347.363438367844,937.730580329895,176.452329158783,984.309186935425,-0.345075368881226,999.999940872192,-177.089895486832,984.194680213928,-347.856437444687,937.547811508179,-507.067297935486,861.906465530396,-649.767850399017,760.132712364197,-771.803913593292,635.860612869263,-869.892865896225,493.240714073181,-941.605287790298,336.718698501587,-985.292481184006,170.876348495483,-999.99994134903,0.342193603515625,-985.402232646942,-170.242298126221,-941.782526016235,-336.222654342651,-870.063950538635,-492.938862800598,-771.883206605911,-635.764355659485,-649.681298971176,-760.20668888092,-506.774219274521,-862.078819274902,-347.363446235657,-937.730577468872,-176.452363729477,-984.309181213379,0.345049381256104,-999.999940872192,177.089889526367,-984.194681167603,347.856409549713,-937.547821998596,507.067292928696,-861.906468391418,649.767822027206,-760.132736206055,771.803925275803,-635.860598564148,869.892867803574,-493.240710258484,941.605285406113,-336.718705177307,985.292480945587,-170.876349449158
999.999939441681,-0.347720146179199,985.408793449402,170.20431804657,941.805093765259,336.159434318542,870.107224464417,492.862473487854,771.945510864258,635.688703536987,649.754653692245,760.143992424011,506.846007347107,862.03661441803,347.419508457184,937.709808349609,176.480787277222,984.304084777832,-0.350651979446411,999.999938964844,-177.128646850586,984.187706947327,-347.920433521271,937.5240650177,-507.143747329712,861.861485481262,-649.84254193306,760.068859100342,-771.864907026291,635.78657245636,-869.933364152908,493.169283866882,-941.625011920929,336.663536071777,-985.297297000885,170.848578453064,-999.999939680099,0.347673416137695,-985.408791542053,-170.204328536987,-941.805077552795,-336.15948009491,-870.107199430466,-492.862517356873,-771.945505142212,-635.688711166382,-649.754651784897,-760.14399433136,-506.845995426178,-862.036622047424,-347.419518947601,-937.709804534912,-176.48082280159,-984.304079055786,0.350625276565552,-999.999938964844,177.128639936447,-984.187707901001,347.920406103134,-937.524074554443,507.143743038177,-861.861487388611,649.842518091202,-760.068880081177,771.864918231964,-635.786558151245,869.933368206024,-493.169276237488,941.625010728836,-336.663539886475,985.297297477722,-170.848574638367
999.999937534332,-0.353261947631836,985.415389299393,170.166125297546,941.82776427269,336.09591293335,870.150697946548,492.785717010498,772.008135080338,635.612648963928,649.828382015228,760.080965042114,506.918151378632,861.994192123413,347.47585940361,937.688928604126,176.509372711182,984.298959732056,-0.356288433074951,999.999936103821,-177.167635202408,984.180688858032,-347.984795331955,937.500177383423,-507.220614433289,861.816249847412,-649.917626619339,760.004656791687,-771.926208496094,635.712142944336,-869.974059343338,493.097491264343,-941.644827127457,336.608109474182,-985.302132129669,170.820691108704,-999.999937534332,0.353213310241699,-985.415387392044,-170.166136741638,-941.827748537064,-336.095956802368,-870.150675058365,-492.785757064819,-772.00813126564,-635.6126537323,-649.828384637833,-760.080963134766,-506.918140172958,-861.994198799133,-347.475873708725,-937.688923835754,-176.509408950806,-984.298953056335,0.356260538101196,-999.999936103821,177.167626619339,-984.180690765381,347.984767913818,-937.500186920166,507.220609664917,-861.816252708435,649.917603492737,-760.004676818848,771.926221370697,-635.712127685547,869.974064350128,-493.097482681274,941.644827127457,-336.608109474182,985.302133321762,-170.820683479309
999.999935626984,-0.358863830566406,985.422023534775,170.127704620361,941.850556612015,336.032035827637,870.194399595261,492.708541870117,772.071084737778,635.536183357239,649.902493715286,760.017597198486,506.990667104721,861.951543807983,347.532492876053,937.667940139771,176.5380859375,984.293809890747,-0.361983776092529,999.999934196472,-177.206860303879,984.173626899719,-348.049523353577,937.476148605347,-507.297899484634,861.770758628845,-649.993104934692,759.940105438232,-771.987821340561,635.637320518494,-870.0149538517,493.025334358215,-941.664735078812,336.552412986755,-985.306987047195,170.792684555054,-999.999935626984,0.358811378479004,-985.422020435333,-170.127721786499,-941.850539684296,-336.032083511353,-870.194375991821,-492.708582878113,-772.071079015732,-635.536190032959,-649.902495145798,-760.017596244812,-506.990653038025,-861.951551437378,-347.532504796982,-937.667936325073,-176.538120985031,-984.293803215027,0.361955881118774,-999.999934196472,177.20685005188,-984.173628807068,348.049491643906,-937.476160049438,507.297890901566,-861.770764350891,649.993082284927,-759.940124511719,771.987833738327,-635.637306213379,870.014958143234,-493.025326728821,941.664732933044,-336.552418708801,985.30698800087,-170.792679786682
999.999933481216,-0.364519119262695,985.428694725037,170.089057922363,941.873470306396,335.967805862427,870.238328456879,492.630949020386,772.134360313416,635.459306716919,649.976986169815,759.95389175415,507.063549995422,861.908670425415,347.589403867722,937.646844863892,176.566924333572,984.288637161255,-0.367739677429199,999.999933242798,-177.246320962906,984.166521072388,-348.114614963531,937.45198059082,-507.375601768494,861.72501373291,-650.068978786469,759.875202178955,-772.049741983414,635.562110900879,-870.056045293808,492.952816009521,-941.684733629227,336.496452331543,-985.311860799789,170.764566421509,-999.999933481216,0.364463806152344,-985.428691864014,-170.089075088501,-941.873453855515,-335.967851638794,-870.238303422928,-492.630992889404,-772.134350299835,-635.459318161011,-649.976988554001,-759.953889846802,-507.063534736633,-861.908679962158,-347.589417219162,-937.646841049194,-176.566959619522,-984.288631439209,0.367711305618286,-999.999933242798,177.246311426163,-984.166522979736,348.114581108093,-937.451992034912,507.375588178635,-861.725021362305,650.068955183029,-759.87522315979,772.049756288528,-635.562093734741,870.056050539017,-492.952806472778,941.684731483459,-336.496458053589,985.311861753464,-170.764560699463
999.999931573868,-0.370233535766602,985.435402870178,170.050188064575,941.896499872208,335.90323638916,870.282479763031,492.552946090698,772.197952270508,635.382028579712,650.051857948303,759.889848709106,507.136801719666,861.865571975708,347.646593332291,937.625642776489,176.59588766098,984.283441543579,-0.373557806015015,999.999929428101,-177.286017417908,984.159370422363,-348.180065631866,937.427673339844,-507.453717470169,861.679014205933,-650.145245790482,759.809949874878,-772.111968994141,635.486513137817,-870.097330093384,492.879940032959,-941.704821109772,336.440231323242,-985.316752910614,170.736335754395,-999.999931573868,0.370189666748047,-985.435400247574,-170.050203323364,-941.896486997604,-335.903272628784,-870.282459974289,-492.552982330322,-772.197949886322,-635.382032394409,-650.051862716675,-759.889844894409,-507.136789321899,-861.865579605103,-347.64660859108,-937.625637054443,-176.595924854279,-984.283433914185,0.37352991104126,-999.999929428101,177.286012649536,-984.159372329712,348.180037260056,-937.427682876587,507.453712463379,-861.67901802063,650.145222425461,-759.809968948364,772.111994743347,-635.486480712891,870.097342014313,-492.879920959473,941.704822540283,-336.440227508545,985.316757202148,-170.736310958862
999.999929189682,-0.376016616821289,985.442148923874,170.0110912323,941.919655561447,335.838298797607,870.326864004135,492.474517822266,772.261876583099,635.304330825806,650.127110242844,759.825468063354,507.210419416428,861.822250366211,347.704066991806,937.604331970215,176.624976873398,984.278221130371,-0.37944221496582,999.999927520752,-177.325955629349,984.15217590332,-348.245888471603,937.40322303772,-507.532257080078,861.63275718689,-650.221904039383,759.744348526001,-772.174513339996,635.410512924194,-870.138816595078,492.80669593811,-941.725003004074,336.383737564087,-985.321665525436,170.707983016968,-999.999929428101,0.375967025756836,-985.442144870758,-170.011114120483,-941.919637441635,-335.838348388672,-870.326838493347,-492.474561691284,-772.261872529984,-635.304336547852,-650.127112865448,-759.825464248657,-507.210404157639,-861.822257995605,-347.704078197479,-937.604326248169,-176.62501502037,-984.278215408325,0.379413843154907,-999.999927520752,177.325949907303,-984.152177810669,348.245857954025,-937.403234481812,507.532252311707,-861.632759094238,650.221880674362,-759.744369506836,772.174534797668,-635.410488128662,870.138826370239,-492.806678771973,941.72500038147,-336.383745193481,985.321668624878,-170.70796585083
999.999927043915,-0.381858825683594,985.448932170868,169.971767425537,941.942928314209,335.773017883301,870.371471643448,492.39567565918,772.326124191284,635.226224899292,650.202744483948,759.760746002197,507.28440952301,861.778699874878,347.761820077896,937.582912445068,176.654192209244,984.272977828979,-0.385387659072876,999.999925613403,-177.366131305695,984.14493560791,-348.312073707581,937.378631591797,-507.611214876175,861.586242675781,-650.298956871033,759.678396224976,-772.237364768982,635.334127426147,-870.180499792099,492.733089447021,-941.745273590088,336.326982498169,-985.326597452164,170.679513931274,-999.999927043915,0.381803512573242,-985.448925971985,-169.971803665161,-941.942911863327,-335.773063659668,-870.371448040009,-492.39571762085,-772.326112985611,-635.226240158081,-650.202741861343,-759.760747909546,-507.284389257431,-861.77871131897,-347.761825323105,-937.58291053772,-176.654230117798,-984.272972106934,0.385358810424805,-999.999925613403,177.366124629974,-984.144937515259,348.312042713165,-937.378643035889,507.61120557785,-861.586248397827,650.298931837082,-759.678419113159,772.237381219864,-635.334106445312,870.180505514145,-492.733079910278,941.745269536972,-336.326993942261,985.326598644257,-170.67950630188
999.999924898148,-0.387760162353516,985.455751419067,169.932228088379,941.966320037842,335.707389831543,870.416302919388,492.316421508789,772.390692949295,635.14771270752,650.278755664825,759.695688247681,507.358767032623,861.734926223755,347.819848537445,937.561386108398,176.683531999588,984.267711639404,-0.391394138336182,999.999923706055,-177.406545877457,984.137651443481,-348.378622770309,937.353900909424,-507.690587997437,861.539474487305,-650.376402139664,759.61209487915,-772.300520420074,635.257354736328,-870.222374200821,492.659132003784,-941.765632390976,336.269971847534,-985.331545591354,170.650945663452,-999.999924898148,0.387714385986328,-985.45574593544,-169.932260513306,-941.96630859375,-335.70742225647,-870.416281223297,-492.316459655762,-772.390686273575,-635.147720336914,-650.278753995895,-759.695690155029,-507.358747720718,-861.734935760498,-347.819854259491,-937.56138420105,-176.683570623398,-984.267705917358,0.39136528968811,-999.999923706055,177.406541347504,-984.13765335083,348.378593921661,-937.353912353516,507.690582036972,-861.539478302002,650.376375198364,-759.612117767334,772.300541639328,-635.257328033447,870.222384929657,-492.659112930298,941.765629768372,-336.269979476929,985.331548929214,-170.650926589966
