lmax,lmin
0.0125281043658624653,-0.0060471929217288137789
0.020929078089694474335,-0.0098743122806449010881
0.05657969142131868967,-0.025577164662509359327
0.013274125960804383437,-0.006462685363865140406
0.024430698061862900911,-0.011920337474680093443
0.10142692860143817657,-0.049171294874541658648
0.011755189400031132441,-0.0052588252807805498101
0.018892355270040135651,-0.0077969684381103392806
0.051172352729830408724,-0.020017023948182634946
